IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
2602:f830:0:16cf:34bb:9a3a:fb1c:7582,4,3,0.25,212.27,0.00,N/A
2620:132:1000:0:2b7:4e39:e4d6:aaf0,4,3,0.25,212.27,0.00,N/A
2606:2c40::f9:fa73:5be2:94c7,4,3,0.25,212.31,0.00,N/A
2602:f830::2908:9940:21f:6fd8,4,3,0.25,212.32,0.00,N/A
2602:f830:0:f5a7:a20b:9e6b:46b:dc17,4,3,0.25,212.33,0.00,N/A
2a03:f940:0:42:6ac:72c9:5775:8b25,4,3,0.25,212.33,0.00,N/A
2a06:9ac0:c6d7:2335:3e1e:c11f:cb59:b00,4,3,0.25,212.34,0.00,N/A
2606:2c40::c4:788f:9817:e172,4,3,0.25,212.35,0.00,N/A
2602:f830:0:3074:41d8:f20e:dd2:5e83,4,3,0.25,212.35,0.00,N/A
2602:80c:cf:82:8e8d:36ef:46ec:8920,4,3,0.25,212.36,0.00,N/A
2a08:600:0:ecf0:923f:c57:e0df:1ef5,4,3,0.25,212.37,0.00,N/A
2a08:600:ee:ef7d:3710:8396:4e15:7396,4,3,0.25,212.38,0.00,N/A
2a05:7880:0:63:5dd2:717d:47fa:4af5,4,3,0.25,212.38,0.00,N/A
2606:2c0:20:8e19:3651:987f:a7c8:2890,4,3,0.25,212.41,0.00,N/A
2602:f830:0:16cf:abe0:91cd:78ac:9f36,4,3,0.25,212.42,0.00,N/A
2a03:f940::396:1237:8176:c77a,4,3,0.25,212.42,0.00,N/A
2a05:7880:107d:e2d9:9245:74fe:2d83:8b79,4,3,0.25,212.43,0.00,N/A
2a06:9ac0:c6d7:233c:39c0:6960:5d69:4ff5,4,3,0.25,212.45,0.00,N/A
2a06:9ac0:c6d7:233c:39c0:6960:5dc2:2a7d,4,3,0.25,212.45,0.00,N/A
2a05:7880:107d:50a9:3f47:4946:b209:4a40,4,3,0.25,212.45,0.00,N/A
2602:f830:0:f5a7:a22d:a0aa:c863:bf1d,4,3,0.25,212.46,0.00,N/A
2a06:9ac0:f1:d4ab:1f8d:a470:a5f:4156,4,3,0.25,212.46,0.00,N/A
2a05:7880:107d:e2d9:922e:3b2f:3aa4:f79e,4,3,0.25,212.47,0.00,N/A
2620:117:bfb0:a363:212:eb5e:c6a4:c6d9,4,3,0.25,212.48,0.00,N/A
2a07:180:0:53:c59b:eca5:73a0:b2c8,4,3,0.25,212.48,0.00,N/A
2a07:180:2f:27d5:9443:6986:2fd6:578e,4,3,0.25,212.52,0.00,N/A
2407:30c0:180::9e34:42e7:3946,4,3,0.25,212.52,0.00,N/A
2606:ae80:10:857c:4d3c:d3cd:6e57:317f,4,3,0.25,212.52,0.00,N/A
2a03:f940:0:d1:631a:3496:ecba:ce84,4,3,0.25,212.53,0.00,N/A
2606:ae80:10:0:8be5:b6b6:a41f:8cc8,4,3,0.25,212.54,0.00,N/A
2a07:180:5d99:b945:4c5b:1eea:772b:2470,4,3,0.25,212.55,0.00,N/A
2a06:9ac0:f1:14b2:5e7c:b340:55d1:427a,4,3,0.25,212.55,0.00,N/A
2a06:9ac0:0:e22c:2592:394b:66ee:9aea,4,3,0.25,212.55,0.00,N/A
2620:132:1000::4414:8fc5:3338,4,3,0.25,212.55,0.00,N/A
2a06:9ac0:0:e2d0:c87f:c9dd:9f0c:5e74,4,3,0.25,212.55,0.00,N/A
2a06:9ac0:f1:14b2:28f1:dbb7:6e65:9f39,4,3,0.25,212.55,0.00,N/A
2400:c760:a:efb1:6946:b0de:ea9b:5d44,4,3,0.25,212.55,0.00,N/A
2a14:7ac0:0:bf2d:b3b8:6fa8:7497:9904,4,3,0.25,212.57,0.00,N/A
2407:30c0:180:dd1a:721:60f6:37ca:f6b4,4,3,0.25,212.57,0.00,N/A
2606:2c40::be:3223:9cdc:1e55,4,3,0.25,212.57,0.00,N/A
2a05:7880:cf:6496:e9a2:33f5:d15:5c75,4,3,0.25,212.59,0.00,N/A
2620:78:200f:0:a3:1676:ed7b:6a72,4,3,0.25,212.59,0.00,N/A
2606:ae80:10:85ee:7814:4817:235:175e,4,3,0.25,212.60,0.00,N/A
2a06:9ac0:0:e2d0:c214:f1d9:6962:2aa,4,3,0.25,212.60,0.00,N/A
2606:ae80:10:8504:3dad:23d0:125f:ba69,4,3,0.25,212.61,0.00,N/A
2606:ae80:10::f0f9:da5a:8d7,4,3,0.25,212.61,0.00,N/A
2a06:9ac0:0:e22c:fd06:dd68:2faa:da0a,4,3,0.25,212.62,0.00,N/A
2a05:7880:107d:501b:41d5:1e72:b473:bf65,4,3,0.25,212.62,0.00,N/A
2620:78:200f:38b7:9ce8:a180:16ba:d68b,4,3,0.25,212.64,0.00,N/A
2a06:9ac0:f1:14b2:287d:1b93:c966:347,4,3,0.25,212.64,0.00,N/A
2a07:180:eb95:7b7a:56fe:b948:1121:25bd,4,3,0.25,212.65,0.00,N/A
2a06:9ac0:f1:14b2:5e8a:5d0f:544d:44b6,4,3,0.25,212.65,0.00,N/A
2602:f830:0:3074:93a4:f381:1973:4deb,4,3,0.25,212.65,0.00,N/A
2a07:180::c58f:5555,4,3,0.25,212.66,0.00,N/A
2606:2c40:0:1594:fce1:2437:2ba0:62,4,3,0.25,212.66,0.00,N/A
2a05:7880:107d:501b:fe8f:58ad:ecc4:bb3,4,3,0.25,212.68,0.00,N/A
2a07:180:eb95:e600:ed67:e083:6b8a:175a,4,3,0.25,212.69,0.00,N/A
2620:78:200f:c3:a8d3:34d3:cc65:bc92,4,3,0.25,212.69,0.00,N/A
2001:df7:6e80::fb:4e82:4625,4,3,0.25,212.70,0.00,N/A
2a05:7880:107d:501b:41d5:1e2c:1565:cdcd,4,3,0.25,212.71,0.00,N/A
2606:ae80:10:857c:e807:c4f6:a824:504b,4,3,0.25,212.71,0.00,N/A
2a05:7880:cf:6496:e9ad:fa1:44c8:21ae,4,3,0.25,212.72,0.00,N/A
2606:2c40:0:15d0:4bbe:5748:c2ee:7e2,4,3,0.25,212.72,0.00,N/A
2606:2c0:20:5a79:742b:5df5:c3f2:7970,4,3,0.25,212.73,0.00,N/A
2620:132:1000::5649:a098:a77,4,3,0.25,212.74,0.00,N/A
2606:ae80:10:8504:9536:6964:1654:2568,4,3,0.25,212.75,0.00,N/A
2a06:9ac0:c6d7:b7e2:755a:f2d:a003:d3ed,4,3,0.25,212.76,0.00,N/A
2606:2c40::ac03:97f2:f9cb:b283,4,3,0.25,212.77,0.00,N/A
2a08:600:0:ec4e:db73:e77e:ad03:11a3,4,3,0.25,212.77,0.00,N/A
2620:78:200f:c3:4948:8265:37c3:b88d,4,3,0.25,212.78,0.00,N/A
2a07:180::a0:376a:7d73:4ed5,4,3,0.25,212.78,0.00,N/A
2a07:180:eb95:b19a:e7bd:c2b4:4e2a:dbd9,4,3,0.25,212.78,0.00,N/A
2602:80c:cf:5733:8cf0:7948:9c4b:d28,4,3,0.25,212.78,0.00,N/A
2a05:7880:cf:6496:e9a2:e103:6db9:819f,4,3,0.25,212.79,0.00,N/A
2a05:7880:cf:6413:cb27:681f:a7be:bcea,4,3,0.25,212.80,0.00,N/A
2602:f830::25:db76:6e3e:745e,4,3,0.25,212.80,0.00,N/A
2a08:600:0:ecf0:d69:da2:298a:63be,4,3,0.25,212.81,0.00,N/A
2a05:7880:0:9531:3fb6:be3d:827b:ade3,4,3,0.25,212.83,0.00,N/A
2a08:600::9e:b8b7:6216:5c17,4,3,0.25,212.83,0.00,N/A
2620:132:1000::ea2f:80f:6ea6,4,3,0.25,212.84,0.00,N/A
2606:2c40:0:46:8bef:3112:eba:3635,4,3,0.25,212.85,0.00,N/A
2606:2c40:0:1524:697f:1cb0:5e24:4eda,4,3,0.25,212.86,0.00,N/A
2606:2c40:0:1524:1a64:ac78:e83:233,4,3,0.25,212.86,0.00,N/A
2a08:600:e0:0:261b:1f34:68c2:440,4,3,0.25,212.86,0.00,N/A
2a07:180:0:ea:5d14:cca2:11db:1419,4,3,0.25,212.87,0.00,N/A
2a07:180:5d99:2c8d:523b:3a38:e646:14cb,4,3,0.25,212.88,0.00,N/A
2407:30c0:180:26:973:c574:ed3d:7eb8,4,3,0.25,212.89,0.00,N/A
2a07:180:eb95:e6ad:9ac8:f17e:a54:8c0f,4,3,0.25,212.89,0.00,N/A
2a06:9ac0:c6d7:23a1:58b2:98d0:1656:b0cf,4,3,0.25,212.90,0.00,N/A
2a07:180:2f:278e:99eb:b4b8:23fb:f0c1,4,3,0.25,212.90,0.00,N/A
2602:f830:0:16cf:4cb8:128:f230:f154,4,3,0.25,212.90,0.00,N/A
2606:ae80:10:0:8be5:b6b6:a415:655,4,3,0.25,212.91,0.00,N/A
2a06:9ac0:0:e2d0:6c22:39e1:2709:6320,4,3,0.25,212.92,0.00,N/A
2602:f830:0:f5a7:a20b:65d2:abc:3f34,4,3,0.25,212.92,0.00,N/A
2606:2c0:20:b7:2e9c:8dc7:5b7b:308,4,3,0.25,212.93,0.00,N/A
2a14:7ac0:0:42:c6c5:c81b:b8a5:b750,4,3,0.25,212.95,0.00,N/A
2620:78:200f:13:c579:9f35:198b:8feb,4,3,0.25,212.96,0.00,N/A
2602:f830:0:f515:1676:10e6:d773:c28,4,3,0.25,212.96,0.00,N/A
2620:132:1000:3c9:f495:21d5:809b:7c80,4,3,0.25,212.97,0.00,N/A
2a07:180:5d99:2c8d:521b:4d07:8cc8:33d2,4,3,0.25,212.97,0.00,N/A
2a03:f940:0:d1:631a:ce33:94ee:9cda,4,3,0.25,212.98,0.00,N/A
2a05:7880:107d:501b:fee0:dd:cf62:dd01,4,3,0.25,212.98,0.00,N/A
2400:c760:a:5e86:b362:82fd:636c:5394,4,3,0.25,212.98,0.00,N/A
2a07:180:2f:278e:5978:79b7:f625:7a90,4,3,0.25,212.99,0.00,N/A
2a06:9ac0:0:e2d0:c214:582c:549c:38d9,4,3,0.25,212.99,0.00,N/A
2a07:180:5d1e:5e4c:e0:1cf1:6799:7d49,4,3,0.25,213.00,0.00,N/A
2620:132:1000:0:fdcc:8eb1:e819:2ac3,4,3,0.25,213.01,0.00,N/A
2a14:7ac0:0:bf2d:b3b8:6fa8:adac:520e,4,3,0.25,213.02,0.00,N/A
2a06:9ac0:f1:d4ab:1f62:51f8:80bb:9ea2,4,3,0.25,213.03,0.00,N/A
2606:2c40:0:1594:4bcd:71fb:25dd:1a1f,4,3,0.25,213.03,0.00,N/A
2a06:9ac0:f1:d4ab:1f8d:414b:a432:bf5,4,3,0.25,213.03,0.00,N/A
2a05:7880:cf:6496:6742:739f:2555:3e82,4,3,0.25,213.04,0.00,N/A
2606:2c40:0:1594:4bcd:71fb:c497:e258,4,3,0.25,213.04,0.00,N/A
2602:f830:0:bc3:bcd0:8168:ed1e:becb,4,3,0.25,213.05,0.00,N/A
2602:80c:cf:3e5f:b78b:1bb7:4f33:d4b2,4,3,0.25,213.06,0.00,N/A
2620:132:1000:376:f88b:bdc1:fe1a:e5a2,4,3,0.25,213.06,0.00,N/A
2620:132:1000:3c9:607f:10a2:54f1:660d,4,3,0.25,213.08,0.00,N/A
2a08:600:0:f7:4891:6201:327f:18c6,4,3,0.25,213.08,0.00,N/A
2602:80c:cf:5752:60e5:b4eb:1281:a1eb,4,3,0.25,213.08,0.00,N/A
2606:2c40:0:1594:fcc8:25c0:b6a:6018,4,3,0.25,213.09,0.00,N/A
2606:2c40::a1:c106:254c,4,3,0.25,213.09,0.00,N/A
2a07:180:5d1e:156:333e:177a:c107:e18c,4,3,0.25,213.10,0.00,N/A
2a05:7880:cf:6496:6742:739f:25a8:e911,4,3,0.25,213.10,0.00,N/A
2606:2c40:0:1524:697f:20be:4201:9191,4,3,0.25,213.10,0.00,N/A
2606:2c40:0:15d0:4b44:94fc:c5c9:7b16,4,3,0.25,213.10,0.00,N/A
2620:78:200f:0:97fe:1ebc:9c23:e705,4,3,0.25,213.11,0.00,N/A
2a06:9ac0:c6d7:233c:395d:6c30:785d:722f,4,3,0.25,213.11,0.00,N/A
2606:ae80:10:855d:2ca6:9716:395:d2da,4,3,0.25,213.11,0.00,N/A
2602:80c:cf:5752:cb57:b3ee:e16b:921b,4,3,0.25,213.13,0.00,N/A
2606:ae80:10:857c:e882:3ad3:f460:25eb,4,3,0.25,213.14,0.00,N/A
2620:78:200f:0:4:d30c:c7:e43c,4,3,0.25,213.14,0.00,N/A
2602:f830:0:e4:a854:bc90:92f3:6001,4,3,0.25,213.15,0.00,N/A
2620:132:1000:0:2b7:c320:f17b:615d,4,3,0.25,213.16,0.00,N/A
2602:f830:0:1659:ae43:4ba3:2e89:194b,4,3,0.25,213.18,0.00,N/A
2a08:600:ff:c70c:5eac:bd7:1647:2ee5,4,3,0.25,213.19,0.00,N/A
2a06:9ac0:f1:14b2:287d:1bec:d3d2:f666,4,3,0.25,213.20,0.00,N/A
2606:2c0:20:8e19:a717:cc50:d5e9:9d56,4,3,0.25,213.21,0.00,N/A
2620:78:200f:13:c579:d9b3:e299:de05,4,3,0.25,213.21,0.00,N/A
2620:78:200f:38b7:59f4:50a3:528:7525,4,3,0.25,213.22,0.00,N/A
2001:df7:6e80:6f13:d8be:848e:c894:79e9,4,3,0.25,213.23,0.00,N/A
2620:132:1000:3c9:f46f:dbe9:88cf:1a26,4,3,0.25,213.24,0.00,N/A
2a06:9ac0:c6d7:2335:3e1e:c11f:7686:fbab,4,3,0.25,213.25,0.00,N/A
2a07:180::ad:e4d6:1ffa:6343,4,3,0.25,213.25,0.00,N/A
2a08:600:0:ecf0:923f:8fd1:4e7:eebb,4,3,0.25,213.26,0.00,N/A
2606:2c40::ac03:9d39:bb6b:4b07,4,3,0.25,213.27,0.00,N/A
2a07:180:5d1e:5e4c:4c45:30a0:8b46:76f3,4,3,0.25,213.27,0.00,N/A
2a08:600:0:ecf0:d69:8654:d06e:522b,4,3,0.25,213.28,0.00,N/A
2602:f830:0:f5a7:d356:cdfd:16c5:6ed9,4,3,0.25,213.30,0.00,N/A
2a06:9ac0:f1:d4ab:66c3:68a8:5b8d:4671,4,3,0.25,213.30,0.00,N/A
2602:f830:0:16cf:4cb8:dd9a:281d:6886,4,3,0.25,213.31,0.00,N/A
2620:78:200f:0:d98f:2e46:1745:adc8,4,3,0.25,213.32,0.00,N/A
2606:2c0:20:7b:4e44:239:99c0:50e8,4,3,0.25,213.33,0.00,N/A
2a07:180:0:819c:862f:8170:a30f:a39,4,3,0.25,213.33,0.00,N/A
2620:132:1000:b34d:eca3:b521:c5cf:84a3,4,3,0.25,213.33,0.00,N/A
2400:c760:a:5e86:b3b9:4769:c5b1:e404,4,3,0.25,213.33,0.00,N/A
2a06:9ac0:0:2166:6400:7d22:9622:732c,4,3,0.25,213.34,0.00,N/A
2a05:7880:cf:6496:e9ad:fa1:3f5f:e8fa,4,3,0.25,213.34,0.00,N/A
2a06:9ac0:0:e2a8:ce0c:817a:fa0f:f635,4,3,0.25,213.36,0.00,N/A
2a03:f940:0:42:631:9a8b:79c1:7101,4,3,0.25,213.36,0.00,N/A
2a05:7880::8527:21f0:db14:a552,4,3,0.25,213.37,0.00,N/A
2a06:9ac0:0:e2d0:c2cc:af41:1775:f3b9,4,3,0.25,213.37,0.00,N/A
2a06:9ac0:0:2166:1711:a925:7100:a93c,4,3,0.25,213.38,0.00,N/A
2606:ae80:10:0:71e8:c55e:84fd:b414,4,3,0.25,213.39,0.00,N/A
2a07:180:0:5618:6ffb:3681:7aa6:a052,4,3,0.25,213.39,0.00,N/A
2620:132:1000:b34d:9787:9dc4:e8c1:6dd2,4,3,0.25,213.40,0.00,N/A
2a08:600:ff:0:bde8:586c:e985:ddcf,4,3,0.25,213.41,0.00,N/A
2407:30c0:180:dd1a:96e0:a468:c87c:4af0,4,3,0.25,213.42,0.00,N/A
2a08:600:e0:0:261b:1f39:d0c0:f447,4,3,0.25,213.42,0.00,N/A
2001:df7:6e80:23:9515:a3a3:ff48:8afe,4,3,0.25,213.42,0.00,N/A
2001:df7:6e80:6f4a:e438:85e5:bb77:e5cc,4,3,0.25,213.42,0.00,N/A
2a05:7880::213d:ed4:5931:9a7c,4,3,0.25,213.42,0.00,N/A
2602:f830:0:3074:41d8:13eb:7997:5246,4,3,0.25,213.43,0.00,N/A
2620:78:200f:13:c579:5f3:1df2:83ea,4,3,0.25,213.43,0.00,N/A
2a14:7ac0:0:d6:74fd:1412:cc63:f441,4,3,0.25,213.44,0.00,N/A
2606:2c40:0:1524:1ac6:7dd7:b089:fbfa,4,3,0.25,213.44,0.00,N/A
2400:c760:a:a8:e687:5b03:d76c:1732,4,3,0.25,213.44,0.00,N/A
2606:2c40:0:a76d:4343:16d9:32c8:a642,4,3,0.25,213.44,0.00,N/A
2620:117:bfb0:a363:2db:bdeb:b88e:dcf0,4,3,0.25,213.46,0.00,N/A
2602:80c:cf:0:9e8b:d3ff:e77:30a3,4,3,0.25,213.46,0.00,N/A
2a07:180:0:53:c54a:7da3:4907:c85e,4,3,0.25,213.46,0.00,N/A
2a05:7880::85fa:a5fb:57e2:fe6c,4,3,0.25,213.48,0.00,N/A
2a03:f940:0:42:631:9ad0:f15:6256,4,3,0.25,213.48,0.00,N/A
2a08:600:ff:0:bde8:bfab:bdc0:84,4,3,0.25,213.49,0.00,N/A
2a05:7880:0:9531:eea0:1fcb:ed4f:fc9f,4,3,0.25,213.49,0.00,N/A
2a08:600:e0:cd9f:9806:dce9:9d13:df5,4,3,0.25,213.49,0.00,N/A
2620:78:200f:c3:49aa:b55f:9e36:8625,4,3,0.25,213.50,0.00,N/A
2606:2c40:0:15d0:4b44:900b:48d3:c37a,4,3,0.25,213.50,0.00,N/A
2001:df7:6e80:d111:a724:dccd:4cc:83a9,4,3,0.25,213.50,0.00,N/A
2606:2c40:0:46:8bef:f7dc:d6e1:1498,4,3,0.25,213.51,0.00,N/A
2a06:9ac0:f1:d4ab:a7b6:d389:fe8b:6652,4,3,0.25,213.51,0.00,N/A
2a07:180:5d1e:156:3380:5dd6:6155:3753,4,3,0.25,213.52,0.00,N/A
2a08:600:e0:cd65:49f7:50f7:c164:fba9,4,3,0.25,213.52,0.00,N/A
2a08:600::924f:aa1:f86c:3022,4,3,0.25,213.54,0.00,N/A
2a05:7880:1c9c:4d8:4588:ff80:215e:e498,4,3,0.25,213.54,0.00,N/A
2606:ae80:10:85ee:7814:59d2:fe64:e66d,4,3,0.25,213.56,0.00,N/A
2602:f830:0:f5a7:d31d:e972:2f33:20af,4,3,0.25,213.57,0.00,N/A
2a08:600:0:ecf0:3550:6cf2:f2d4:377f,4,3,0.25,213.57,0.00,N/A
2a07:180:eb95:e6ad:fa2d:6634:f184:5132,4,3,0.25,213.57,0.00,N/A
2a07:180:5d1e:156:3380:5dd6:6161:4e5b,4,3,0.25,213.58,0.00,N/A
2a06:9ac0:c6d7:23a1:580c:e06d:f3e5:61c4,4,3,0.25,213.58,0.00,N/A
2602:f830::293f:9c00:e3ab:d217,4,3,0.25,213.59,0.00,N/A
2606:ae80:10:857c:e882:ed7c:5305:1dac,4,3,0.25,213.59,0.00,N/A
2a07:180:5d99:b9d8:d21e:8fa5:1c1b:dad9,4,3,0.25,213.60,0.00,N/A
2a06:9ac0:0:e2d0:c208:9c6c:d0a3:8329,4,3,0.25,213.60,0.00,N/A
2602:f830:0:3074:9356:ee5b:f981:3605,4,3,0.25,213.62,0.00,N/A
2a06:9ac0:0:e22c:fd06:9609:84ab:53a9,4,3,0.25,213.62,0.00,N/A
2a08:600:0:ecf0:d43:f016:966b:fbb3,4,3,0.25,213.63,0.00,N/A
2620:132:1000:376:f88b:40f7:86b0:e2b,4,3,0.25,213.63,0.00,N/A
2a08:600::15:e735:24e3:d3ae,4,3,0.25,213.65,0.00,N/A
2602:f830:0:e4:fbd3:e22a:3b27:6f3f,4,3,0.25,213.65,0.00,N/A
2a06:9ac0:0:e22c:fd06:dd68:2f55:f2b5,4,3,0.25,213.65,0.00,N/A
2620:78:200f:0:a3:1649:9715:efad,4,3,0.25,213.66,0.00,N/A
2a14:7ac0::ab2c:30bb:abfe,4,3,0.25,213.66,0.00,N/A
2606:ae80:10:8504:95cf:58c7:e57d:d6e5,4,3,0.25,213.66,0.00,N/A
2a05:7880::8527:de7d:eaa0:2636,4,3,0.25,213.68,0.00,N/A
2400:c760:a:a8:e6a1:de5e:33e5:e4b5,4,3,0.25,213.69,0.00,N/A
2a06:9ac0:0:2171:29ed:e013:50eb:f982,4,3,0.25,213.69,0.00,N/A
2620:132:1000:b34d:eca3:b5c7:1e4c:f4e1,4,3,0.25,213.71,0.00,N/A
2602:80c:cf:5733:8cf0:7af2:ab2d:9d61,4,3,0.25,213.71,0.00,N/A
2a06:9ac0:c6d7:233c:395d:6cfa:9a4:6938,4,3,0.25,213.71,0.00,N/A
2602:80c:cf:0:9e8b:d340:3115:b0,4,3,0.25,213.73,0.00,N/A
2407:30c0:180:26:b502:9f39:c4ef:92b3,4,3,0.25,213.74,0.00,N/A
2606:2c0:20:8e19:a731:7c18:7a53:81,4,3,0.25,213.74,0.00,N/A
2606:2c40:0:a76d:43f7:91f4:4e74:e7,4,3,0.25,213.75,0.00,N/A
2a08:600:ee:0:dc:edd8:67f0:fa77,4,3,0.25,213.75,0.00,N/A
2a05:7880::8527:de07:de52:2e92,4,3,0.25,213.76,0.00,N/A
2620:78:200f:c3:a8d3:34d3:cc86:8432,4,3,0.25,213.76,0.00,N/A
2a07:180:5d1e:5e95:2d3e:30cd:b9d4:f743,4,3,0.25,213.77,0.00,N/A
2620:132:1000:376:8145:de43:bc86:3583,4,3,0.25,213.79,0.00,N/A
2400:c760:a:a8:4a7c:d094:f46c:f3f0,4,3,0.25,213.79,0.00,N/A
2620:117:bfb0:69:d4b4:e196:a7b:6513,4,3,0.25,213.80,0.00,N/A
2620:78:200f:c3:49c7:7af5:aa58:a7a8,4,3,0.25,213.80,0.00,N/A
2a06:9ac0:0:e2d0:6c51:9ce1:5ca7:c600,4,3,0.25,213.82,0.00,N/A
2a08:600:e0:d4b3:3533:574b:10b5:1c54,4,3,0.25,213.85,0.00,N/A
2620:132:1000:b34d:eca3:323d:6e27:868c,4,3,0.25,213.86,0.00,N/A
2602:80c:cf:3e5f:b78b:82d6:b0cb:987e,4,3,0.25,213.86,0.00,N/A
2602:f830:0:16cf:4cfb:4f01:16c7:e935,4,3,0.25,213.87,0.00,N/A
2a05:7880:107d:501b:fee0:fb74:8620:b30f,4,3,0.25,213.88,0.00,N/A
2400:c760:a:a8:4a6d:348b:b6c1:e932,4,3,0.25,213.88,0.00,N/A
2602:f830:0:f5a7:a20b:9e6b:4fa:400e,4,3,0.25,213.89,0.00,N/A
2a08:600:e0:cd9f:c85a:99d:c2c6:ccb6,4,3,0.25,213.89,0.00,N/A
2a07:180:5d99:2c8d:521b:4d6f:76e3:6611,4,3,0.25,213.89,0.00,N/A
2a08:600:ee:c2:6ed8:b5cb:124b:607f,4,3,0.25,213.91,0.00,N/A
2a05:7880:107d:e24d:285c:d439:52d:b680,4,3,0.25,213.91,0.00,N/A
2a08:600::e8:7afe:55f5,4,3,0.25,213.91,0.00,N/A
2a06:9ac0:c6d7:b7e2:a78e:6060:c53b:c4e7,4,3,0.25,213.92,0.00,N/A
2a05:7880:cf:6496:67d8:c05d:dc13:4133,4,3,0.25,213.93,0.00,N/A
2620:132:1000:ae:f49c:7096:e5b1:e690,4,3,0.25,213.93,0.00,N/A
2001:df7:6e80:0:e4:ad70:e07a:8f82,4,3,0.25,213.94,0.00,N/A
2606:2c40::4d:4b5b:3475,4,3,0.25,213.94,0.00,N/A
2a06:9ac0:0:85:9c2d:8680:1f84:1401,4,3,0.25,213.94,0.00,N/A
2606:2c0:20:5a79:74e1:e858:d029:c1f6,4,3,0.25,213.94,0.00,N/A
2606:2c0:20:8e19:a717:cc50:c4e9:6a3a,4,3,0.25,213.96,0.00,N/A
2a06:9ac0:0:d6:134e:3207:dd0f:aa2e,4,3,0.25,213.96,0.00,N/A
2a05:7880::6e:5138:61ab:1678,4,3,0.25,213.97,0.00,N/A
2606:2c40:0:1524:697f:1cc2:8fba:8b69,4,3,0.25,213.97,0.00,N/A
2620:78:200f:0:97fe:1ebc:7ebc:6a14,4,3,0.25,213.98,0.00,N/A
2606:2c0:20:b7:eb7a:dd5d:3e41:493e,4,3,0.25,213.99,0.00,N/A
2602:80c:cf:82:8e8d:362e:ce60:cbd5,4,3,0.25,214.00,0.00,N/A
2606:2c40:0:46:8b2e:151e:aa19:d6eb,4,3,0.25,214.02,0.00,N/A
2602:f830:0:f5a7:dae:6a3b:d8e:698b,4,3,0.25,214.03,0.00,N/A
2400:c760:a:0:e100:363b:e94e:884a,4,3,0.25,214.04,0.00,N/A
2a05:7880:0:9531:3fb6:d920:4734:8d2,4,3,0.25,214.05,0.00,N/A
2a07:180::45:20d5:7dc9:8792,4,3,0.25,214.05,0.00,N/A
2620:78:200f:0:d98f:df24:b7af:9ba2,4,3,0.25,214.05,0.00,N/A
2001:df7:6e80:23:e8da:f26f:e163:97d3,4,3,0.25,214.07,0.00,N/A
2a08:600:ee:0:f0:fff8:96d7:b77c,4,3,0.25,214.08,0.00,N/A
2602:f830:0:16cf:4cb8:d41e:7760:c489,4,3,0.25,214.09,0.00,N/A
2400:c760:a:5e86:b362:829a:5e09:ed42,4,3,0.25,214.09,0.00,N/A
2620:117:bfb0:a363:fcee:a71f:163e:56aa,4,3,0.25,214.09,0.00,N/A
2606:2c0:20::71:656d:de93,4,3,0.25,214.11,0.00,N/A
2407:30c0:180:dd72:55fd:20b4:d3f7:31e3,4,3,0.25,214.12,0.00,N/A
2620:78:200f::95d9:e960:d9d7,4,3,0.25,214.12,0.00,N/A
2a06:9ac0:0:e2a8:ce0c:81d0:6189:3106,4,3,0.25,214.12,0.00,N/A
2602:80c:cf:0:56:d7a0:b26a:bc7,4,3,0.25,214.12,0.00,N/A
2606:2c40:0:1594:fcc8:1bc1:6c8a:49ed,4,3,0.25,214.13,0.00,N/A
2a14:7ac0:0:e1:e17e:d2eb:cf7:e722,4,3,0.25,214.13,0.00,N/A
2602:f830::c1f5:ffc9:b228:f91f,4,3,0.25,214.14,0.00,N/A
2a07:180:5d1e:5e95:9dac:9987:5828:7327,4,3,0.25,214.15,0.00,N/A
2a07:180:5d1e:5e95:7de6:e13:358e:2bc4,4,3,0.25,214.16,0.00,N/A
2620:117:bfb0:a363:2db:bdeb:667e:3188,4,3,0.25,214.17,0.00,N/A
2a08:600:ff:c75a:16fd:c557:db21:c8af,4,3,0.25,214.19,0.00,N/A
2a07:180:eb95:b19a:f51:f831:9e9a:e893,4,3,0.25,214.21,0.00,N/A
2a08:600:0:ecf0:3538:83c7:de:5834,4,3,0.25,214.22,0.00,N/A
2620:132:1000:b38a:5ca1:8ed3:3b1b:8c8a,4,3,0.25,214.22,0.00,N/A
2602:f830:0:16cf:4cfb:4ff3:d3ea:aa1d,4,3,0.25,214.22,0.00,N/A
2606:2c40:0:1594:fcc8:1bc8:3c87:5aa8,4,3,0.25,214.23,0.00,N/A
2a08:600:e0:0:17:cb59:e3ee:9fe3,4,3,0.25,214.23,0.00,N/A
2620:117:bfb0:0:bc78:1050:da75:d6f4,4,3,0.25,214.24,0.00,N/A
2a06:9ac0:0:e2d0:e070:fc10:f37a:1eb9,4,3,0.25,214.26,0.00,N/A
2a08:600:e0:d4e7:c64f:accb:87a2:51a9,4,3,0.25,214.26,0.00,N/A
2a03:f940::f3f2:312c:7047:489,4,3,0.25,214.26,0.00,N/A
2a03:f940:0:d1:c889:15e4:4343:df3f,4,3,0.25,214.26,0.00,N/A
2606:ae80:10:855d:1ac2:3706:126d:aea7,4,3,0.25,214.27,0.00,N/A
2620:132:1000:ff:b6a5:ea06:8c55:67e5,4,3,0.25,214.28,0.00,N/A
