IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.29.111.218,4,2,0.50,220.60,0.00,N/A
104.29.124.2,4,2,0.50,220.73,0.00,N/A
172.67.193.240,4,2,0.50,221.44,0.00,N/A
172.65.215.165,4,2,0.50,223.07,0.00,N/A
104.29.153.40,4,2,0.50,227.56,0.00,N/A
172.67.130.53,4,2,0.50,228.33,0.00,N/A
172.67.132.196,4,2,0.50,228.52,0.00,N/A
172.67.140.146,4,2,0.50,229.14,0.00,N/A
104.29.158.156,4,2,0.50,229.47,0.00,N/A
172.65.214.126,4,2,0.50,232.24,0.00,N/A
172.67.200.96,4,2,0.50,232.40,0.00,N/A
172.65.218.217,4,2,0.50,235.02,0.00,N/A
104.29.155.93,4,2,0.50,235.93,0.00,N/A
104.29.154.227,4,2,0.50,236.73,0.00,N/A
172.65.210.69,4,2,0.50,238.20,0.00,N/A
172.65.185.136,4,2,0.50,239.00,0.00,N/A
104.29.156.202,4,2,0.50,250.61,0.00,N/A
104.29.144.2,4,2,0.50,267.97,0.00,N/A
104.29.151.45,4,2,0.50,281.60,0.00,N/A
104.29.159.0,4,2,0.50,283.17,0.00,N/A
104.29.145.248,4,2,0.50,303.91,0.00,N/A
104.29.149.135,4,2,0.50,319.21,0.00,N/A
104.29.147.99,4,2,0.50,327.08,0.00,N/A
104.29.157.234,4,2,0.50,327.97,0.00,N/A
104.29.141.0,4,2,0.50,351.17,0.00,N/A
104.17.213.134,4,1,0.75,18.67,0.00,N/A
104.19.46.39,4,1,0.75,20.04,0.00,N/A
104.18.40.47,4,1,0.75,20.08,0.00,N/A
104.17.165.117,4,1,0.75,21.40,0.00,N/A
104.19.35.167,4,1,0.75,21.76,0.00,N/A
104.17.208.80,4,1,0.75,21.98,0.00,N/A
104.17.173.202,4,1,0.75,22.36,0.00,N/A
104.17.168.115,4,1,0.75,22.74,0.00,N/A
104.17.144.174,4,1,0.75,22.96,0.00,N/A
104.17.215.201,4,1,0.75,22.96,0.00,N/A
104.19.155.175,4,1,0.75,23.10,0.00,N/A
104.18.42.203,4,1,0.75,23.24,0.00,N/A
104.19.151.138,4,1,0.75,23.90,0.00,N/A
104.19.49.136,4,1,0.75,23.95,0.00,N/A
104.17.124.235,4,1,0.75,24.09,0.00,N/A
104.19.147.107,4,1,0.75,24.10,0.00,N/A
104.17.211.249,4,1,0.75,24.10,0.00,N/A
104.17.163.167,4,1,0.75,24.13,0.00,N/A
104.17.176.1,4,1,0.75,24.31,0.00,N/A
104.19.148.22,4,1,0.75,24.82,0.00,N/A
104.17.126.37,4,1,0.75,25.13,0.00,N/A
104.17.212.21,4,1,0.75,25.58,0.00,N/A
104.17.209.30,4,1,0.75,25.69,0.00,N/A
104.19.152.233,4,1,0.75,25.96,0.00,N/A
104.16.255.249,4,1,0.75,26.12,0.00,N/A
104.19.55.36,4,1,0.75,26.16,0.00,N/A
104.18.33.27,4,1,0.75,26.25,0.00,N/A
104.17.123.120,4,1,0.75,26.33,0.00,N/A
104.19.51.202,4,1,0.75,27.03,0.00,N/A
104.18.82.97,4,1,0.75,27.60,0.00,N/A
104.17.210.89,4,1,0.75,27.93,0.00,N/A
104.17.20.117,4,1,0.75,28.14,0.00,N/A
104.18.43.252,4,1,0.75,28.59,0.00,N/A
104.17.164.223,4,1,0.75,29.09,0.00,N/A
104.18.47.76,4,1,0.75,29.62,0.00,N/A
104.19.52.157,4,1,0.75,31.79,0.00,N/A
104.19.47.21,4,1,0.75,32.46,0.00,N/A
104.16.248.37,4,1,0.75,33.56,0.00,N/A
104.21.89.74,4,1,0.75,73.62,0.00,N/A
172.65.235.31,4,1,0.75,74.16,0.00,N/A
104.25.243.47,4,1,0.75,75.57,0.00,N/A
104.18.38.217,4,1,0.75,76.97,0.00,N/A
104.21.92.73,4,1,0.75,77.37,0.00,N/A
104.17.228.85,4,1,0.75,157.80,0.00,N/A
104.17.248.169,4,1,0.75,158.13,0.00,N/A
172.65.45.52,4,1,0.75,158.65,0.00,N/A
172.67.156.49,4,1,0.75,158.97,0.00,N/A
104.17.227.169,4,1,0.75,159.16,0.00,N/A
172.67.157.123,4,1,0.75,159.28,0.00,N/A
172.65.114.26,4,1,0.75,159.47,0.00,N/A
172.67.159.173,4,1,0.75,159.47,0.00,N/A
104.18.37.104,4,1,0.75,159.86,0.00,N/A
104.17.252.1,4,1,0.75,159.92,0.00,N/A
172.67.148.203,4,1,0.75,159.96,0.00,N/A
104.17.226.136,4,1,0.75,160.08,0.00,N/A
104.26.13.114,4,1,0.75,160.17,0.00,N/A
104.18.11.23,4,1,0.75,160.99,0.00,N/A
104.18.10.209,4,1,0.75,161.63,0.00,N/A
172.66.195.205,4,1,0.75,161.67,0.00,N/A
172.67.190.236,4,1,0.75,161.73,0.00,N/A
104.17.249.89,4,1,0.75,161.81,0.00,N/A
104.16.56.25,4,1,0.75,161.94,0.00,N/A
172.65.84.3,4,1,0.75,162.13,0.00,N/A
104.18.177.59,4,1,0.75,162.30,0.00,N/A
172.67.158.6,4,1,0.75,162.58,0.00,N/A
104.17.203.130,4,1,0.75,162.76,0.00,N/A
172.67.103.118,4,1,0.75,162.85,0.00,N/A
172.65.62.149,4,1,0.75,162.95,0.00,N/A
104.20.19.250,4,1,0.75,163.00,0.00,N/A
104.17.251.43,4,1,0.75,163.35,0.00,N/A
172.66.196.28,4,1,0.75,163.46,0.00,N/A
172.67.150.172,4,1,0.75,163.59,0.00,N/A
104.16.222.236,4,1,0.75,163.63,0.00,N/A
172.65.111.177,4,1,0.75,163.67,0.00,N/A
172.65.143.131,4,1,0.75,163.79,0.00,N/A
172.65.20.57,4,1,0.75,163.92,0.00,N/A
172.67.167.9,4,1,0.75,164.18,0.00,N/A
104.25.92.223,4,1,0.75,164.26,0.00,N/A
172.67.126.71,4,1,0.75,164.28,0.00,N/A
172.66.131.207,4,1,0.75,164.30,0.00,N/A
104.19.30.126,4,1,0.75,164.35,0.00,N/A
104.16.49.71,4,1,0.75,164.41,0.00,N/A
104.18.154.16,4,1,0.75,164.50,0.00,N/A
104.16.229.122,4,1,0.75,164.58,0.00,N/A
104.20.6.153,4,1,0.75,164.62,0.00,N/A
172.67.104.28,4,1,0.75,164.70,0.00,N/A
172.65.99.90,4,1,0.75,164.77,0.00,N/A
104.16.225.177,4,1,0.75,164.78,0.00,N/A
104.24.29.241,4,1,0.75,164.79,0.00,N/A
104.24.226.220,4,1,0.75,164.82,0.00,N/A
104.19.183.88,4,1,0.75,164.84,0.00,N/A
104.25.62.159,4,1,0.75,165.03,0.00,N/A
104.27.201.38,4,1,0.75,165.14,0.00,N/A
104.16.47.171,4,1,0.75,165.15,0.00,N/A
104.24.228.49,4,1,0.75,165.16,0.00,N/A
172.67.85.88,4,1,0.75,165.19,0.00,N/A
172.65.4.13,4,1,0.75,165.20,0.00,N/A
104.25.151.225,4,1,0.75,165.21,0.00,N/A
104.18.230.30,4,1,0.75,165.22,0.00,N/A
104.16.230.47,4,1,0.75,165.27,0.00,N/A
104.20.29.109,4,1,0.75,165.43,0.00,N/A
104.24.148.114,4,1,0.75,165.47,0.00,N/A
104.25.68.17,4,1,0.75,165.52,0.00,N/A
104.24.251.4,4,1,0.75,165.57,0.00,N/A
104.17.236.161,4,1,0.75,165.69,0.00,N/A
172.65.61.23,4,1,0.75,165.71,0.00,N/A
172.66.163.226,4,1,0.75,165.78,0.00,N/A
104.27.202.206,4,1,0.75,165.78,0.00,N/A
104.18.246.129,4,1,0.75,165.79,0.00,N/A
104.25.97.138,4,1,0.75,165.83,0.00,N/A
104.17.224.9,4,1,0.75,165.85,0.00,N/A
104.18.222.243,4,1,0.75,165.87,0.00,N/A
104.24.26.144,4,1,0.75,165.92,0.00,N/A
104.25.99.241,4,1,0.75,166.03,0.00,N/A
104.20.45.82,4,1,0.75,166.22,0.00,N/A
172.65.60.153,4,1,0.75,166.25,0.00,N/A
104.17.254.26,4,1,0.75,166.31,0.00,N/A
104.18.250.99,4,1,0.75,166.36,0.00,N/A
104.27.54.72,4,1,0.75,166.49,0.00,N/A
104.19.25.209,4,1,0.75,166.53,0.00,N/A
172.66.206.53,4,1,0.75,166.55,0.00,N/A
104.19.1.150,4,1,0.75,166.62,0.00,N/A
104.25.150.142,4,1,0.75,166.70,0.00,N/A
104.19.192.216,4,1,0.75,166.75,0.00,N/A
104.19.246.246,4,1,0.75,166.87,0.00,N/A
104.19.204.9,4,1,0.75,166.98,0.00,N/A
104.24.143.75,4,1,0.75,167.09,0.00,N/A
104.27.199.71,4,1,0.75,167.12,0.00,N/A
104.24.192.121,4,1,0.75,167.17,0.00,N/A
104.19.218.183,4,1,0.75,167.51,0.00,N/A
162.159.231.164,4,2,0.50,169.90,0.00,N/A
104.25.119.36,4,1,0.75,167.80,0.00,N/A
172.67.89.23,4,1,0.75,167.90,0.00,N/A
104.21.120.87,4,1,0.75,167.93,0.00,N/A
104.27.0.47,4,1,0.75,168.00,0.00,N/A
172.64.34.66,4,1,0.75,168.06,0.00,N/A
104.18.71.95,4,1,0.75,168.13,0.00,N/A
104.21.118.224,4,1,0.75,168.20,0.00,N/A
172.65.107.22,4,2,0.50,169.98,0.00,N/A
104.24.22.40,4,1,0.75,168.25,0.00,N/A
104.18.226.152,4,1,0.75,168.45,0.00,N/A
104.19.24.206,4,1,0.75,168.65,0.00,N/A
104.18.244.4,4,1,0.75,168.82,0.00,N/A
104.19.189.78,4,1,0.75,168.91,0.00,N/A
172.67.188.33,4,1,0.75,169.02,0.00,N/A
172.65.25.107,4,1,0.75,169.13,0.00,N/A
172.65.83.109,4,1,0.75,169.17,0.00,N/A
104.18.247.184,4,1,0.75,169.26,0.00,N/A
172.65.7.162,4,1,0.75,169.27,0.00,N/A
104.24.237.131,4,1,0.75,169.42,0.00,N/A
104.19.186.157,4,1,0.75,169.46,0.00,N/A
104.25.60.253,4,1,0.75,169.51,0.00,N/A
172.65.14.233,4,1,0.75,169.54,0.00,N/A
172.65.18.80,4,1,0.75,169.54,0.00,N/A
172.65.19.174,4,1,0.75,169.54,0.00,N/A
104.16.226.170,4,1,0.75,169.71,0.00,N/A
104.27.55.58,4,1,0.75,169.82,0.00,N/A
104.24.155.244,4,1,0.75,169.83,0.00,N/A
104.25.148.180,4,1,0.75,170.01,0.00,N/A
104.19.203.123,4,1,0.75,170.03,0.00,N/A
104.19.201.26,4,1,0.75,170.08,0.00,N/A
172.65.101.32,4,1,0.75,170.11,0.00,N/A
104.25.57.184,4,1,0.75,170.13,0.00,N/A
104.18.135.224,4,1,0.75,170.16,0.00,N/A
104.18.148.174,4,1,0.75,170.17,0.00,N/A
104.19.219.216,4,1,0.75,170.19,0.00,N/A
104.16.51.158,4,1,0.75,170.23,0.00,N/A
104.18.176.83,4,1,0.75,170.26,0.00,N/A
104.18.136.16,4,1,0.75,170.27,0.00,N/A
104.18.173.58,4,1,0.75,170.37,0.00,N/A
104.18.231.97,4,1,0.75,170.39,0.00,N/A
104.19.234.159,4,1,0.75,170.39,0.00,N/A
172.65.145.69,4,1,0.75,170.45,0.00,N/A
104.19.175.136,4,1,0.75,170.47,0.00,N/A
172.66.172.97,4,1,0.75,170.48,0.00,N/A
104.16.217.113,4,1,0.75,170.56,0.00,N/A
104.16.131.121,4,1,0.75,170.59,0.00,N/A
104.18.228.187,4,1,0.75,170.59,0.00,N/A
172.65.192.62,4,1,0.75,170.76,0.00,N/A
104.24.85.14,4,1,0.75,170.83,0.00,N/A
104.27.73.193,4,1,0.75,170.87,0.00,N/A
104.24.27.171,4,1,0.75,170.92,0.00,N/A
172.67.108.42,4,1,0.75,170.93,0.00,N/A
104.24.190.178,4,1,0.75,171.00,0.00,N/A
172.65.6.50,4,1,0.75,171.01,0.00,N/A
172.67.224.239,4,1,0.75,171.02,0.00,N/A
104.18.138.169,4,1,0.75,171.23,0.00,N/A
104.27.1.246,4,1,0.75,171.29,0.00,N/A
104.18.174.183,4,1,0.75,171.35,0.00,N/A
104.18.48.205,4,1,0.75,171.42,0.00,N/A
104.18.50.28,4,1,0.75,171.42,0.00,N/A
104.27.29.211,4,1,0.75,171.47,0.00,N/A
104.24.93.160,4,1,0.75,171.48,0.00,N/A
104.16.48.185,4,1,0.75,171.53,0.00,N/A
104.18.255.179,4,1,0.75,171.54,0.00,N/A
104.24.193.242,4,1,0.75,171.58,0.00,N/A
104.19.17.168,4,1,0.75,171.72,0.00,N/A
104.21.101.96,4,1,0.75,171.72,0.00,N/A
104.18.140.22,4,1,0.75,171.81,0.00,N/A
104.18.151.203,4,1,0.75,171.85,0.00,N/A
172.65.72.244,4,1,0.75,171.89,0.00,N/A
172.65.109.185,4,1,0.75,171.93,0.00,N/A
104.21.59.202,4,1,0.75,171.95,0.00,N/A
104.19.180.7,4,1,0.75,171.97,0.00,N/A
104.17.198.202,4,1,0.75,171.99,0.00,N/A
104.20.11.78,4,1,0.75,172.00,0.00,N/A
172.66.217.16,4,1,0.75,172.01,0.00,N/A
104.24.196.8,4,1,0.75,172.02,0.00,N/A
172.65.66.59,4,1,0.75,172.02,0.00,N/A
104.24.33.27,4,1,0.75,172.03,0.00,N/A
104.19.194.34,4,1,0.75,172.05,0.00,N/A
104.27.194.169,4,1,0.75,172.07,0.00,N/A
104.25.149.191,4,1,0.75,172.10,0.00,N/A
104.16.220.27,4,1,0.75,172.13,0.00,N/A
104.16.126.190,4,1,0.75,172.17,0.00,N/A
104.16.223.214,4,1,0.75,172.19,0.00,N/A
104.27.207.65,4,1,0.75,172.25,0.00,N/A
104.27.200.214,4,1,0.75,172.33,0.00,N/A
104.18.41.207,4,1,0.75,172.33,0.00,N/A
104.24.9.184,4,1,0.75,172.36,0.00,N/A
104.24.80.230,4,1,0.75,172.37,0.00,N/A
172.65.144.233,4,1,0.75,172.41,0.00,N/A
104.27.47.100,4,1,0.75,172.48,0.00,N/A
104.18.227.147,4,1,0.75,172.49,0.00,N/A
104.18.134.194,4,1,0.75,172.51,0.00,N/A
104.25.156.46,4,1,0.75,172.57,0.00,N/A
104.17.69.119,4,1,0.75,172.70,0.00,N/A
172.65.193.90,4,1,0.75,172.72,0.00,N/A
172.65.21.164,4,1,0.75,172.77,0.00,N/A
104.18.225.207,4,1,0.75,172.79,0.00,N/A
104.18.194.0,4,1,0.75,172.86,0.00,N/A
172.66.128.122,4,1,0.75,172.88,0.00,N/A
104.19.181.133,4,1,0.75,172.91,0.00,N/A
104.18.146.117,4,1,0.75,173.09,0.00,N/A
172.64.33.53,4,1,0.75,173.20,0.00,N/A
104.17.67.91,4,1,0.75,173.23,0.00,N/A
104.18.187.150,4,1,0.75,173.28,0.00,N/A
172.66.177.12,4,1,0.75,173.31,0.00,N/A
104.25.36.156,4,1,0.75,173.34,0.00,N/A
104.19.223.53,4,1,0.75,173.34,0.00,N/A
172.67.87.89,4,1,0.75,173.36,0.00,N/A
104.19.126.101,4,1,0.75,173.38,0.00,N/A
104.17.205.254,4,1,0.75,173.42,0.00,N/A
104.19.23.143,4,1,0.75,173.44,0.00,N/A
104.18.224.125,4,1,0.75,173.44,0.00,N/A
104.19.170.177,4,1,0.75,173.52,0.00,N/A
104.18.143.222,4,1,0.75,173.54,0.00,N/A
104.24.184.69,4,1,0.75,173.56,0.00,N/A
172.66.201.178,4,1,0.75,173.57,0.00,N/A
104.16.129.57,4,1,0.75,173.58,0.00,N/A
104.18.175.222,4,1,0.75,173.60,0.00,N/A
104.16.30.26,4,1,0.75,173.61,0.00,N/A
172.66.216.73,4,1,0.75,173.61,0.00,N/A
104.24.183.14,4,1,0.75,173.71,0.00,N/A
104.17.199.165,4,1,0.75,173.79,0.00,N/A
104.24.176.180,4,1,0.75,173.83,0.00,N/A
104.19.217.184,4,1,0.75,173.96,0.00,N/A
172.65.100.208,4,1,0.75,173.99,0.00,N/A
104.19.193.76,4,1,0.75,173.99,0.00,N/A
104.18.158.119,4,1,0.75,174.06,0.00,N/A
104.16.128.200,4,1,0.75,174.12,0.00,N/A
104.16.130.127,4,1,0.75,174.14,0.00,N/A
104.20.7.116,4,1,0.75,174.17,0.00,N/A
172.65.59.240,4,1,0.75,174.20,0.00,N/A
104.19.124.135,4,1,0.75,174.31,0.00,N/A
104.18.202.235,4,1,0.75,174.32,0.00,N/A
104.18.185.210,4,1,0.75,174.34,0.00,N/A
172.65.142.86,4,1,0.75,174.50,0.00,N/A
104.16.53.168,4,1,0.75,174.52,0.00,N/A
172.65.115.199,4,1,0.75,174.58,0.00,N/A
172.65.116.157,4,1,0.75,174.59,0.00,N/A
104.16.232.210,4,1,0.75,174.60,0.00,N/A
104.24.91.233,4,1,0.75,174.66,0.00,N/A
104.24.23.89,4,1,0.75,174.66,0.00,N/A
104.21.111.249,4,1,0.75,174.71,0.00,N/A
172.66.171.28,4,1,0.75,174.84,0.00,N/A
104.18.179.147,4,1,0.75,174.84,0.00,N/A
104.21.54.129,4,1,0.75,174.92,0.00,N/A
172.66.167.133,4,1,0.75,174.92,0.00,N/A
104.19.13.11,4,1,0.75,174.96,0.00,N/A
104.17.207.68,4,1,0.75,175.00,0.00,N/A
104.18.150.81,4,1,0.75,175.03,0.00,N/A
172.66.164.214,4,1,0.75,175.10,0.00,N/A
172.65.147.56,4,1,0.75,175.19,0.00,N/A
172.66.162.128,4,1,0.75,175.27,0.00,N/A
104.25.59.23,4,1,0.75,175.43,0.00,N/A
104.19.19.10,4,1,0.75,175.47,0.00,N/A
104.20.23.65,4,1,0.75,175.49,0.00,N/A
104.18.172.237,4,1,0.75,175.50,0.00,N/A
104.18.242.244,4,1,0.75,175.54,0.00,N/A
104.16.218.17,4,1,0.75,175.56,0.00,N/A
104.24.11.27,4,1,0.75,175.61,0.00,N/A
104.18.184.18,4,1,0.75,175.63,0.00,N/A
104.19.227.148,4,1,0.75,175.76,0.00,N/A
104.25.194.82,4,1,0.75,175.84,0.00,N/A
104.25.93.250,4,1,0.75,175.89,0.00,N/A
104.16.224.44,4,1,0.75,175.91,0.00,N/A
104.19.14.46,4,1,0.75,175.97,0.00,N/A
172.67.106.234,4,1,0.75,176.03,0.00,N/A
104.18.190.56,4,1,0.75,176.04,0.00,N/A
104.21.107.174,4,1,0.75,176.10,0.00,N/A
104.19.240.183,4,1,0.75,176.16,0.00,N/A
172.65.98.192,4,1,0.75,176.17,0.00,N/A
172.65.1.123,4,1,0.75,176.17,0.00,N/A
104.18.201.191,4,1,0.75,176.21,0.00,N/A
104.27.23.220,4,1,0.75,176.26,0.00,N/A
104.19.214.204,4,1,0.75,176.31,0.00,N/A
172.66.204.234,4,1,0.75,176.34,0.00,N/A
104.19.123.167,4,1,0.75,176.38,0.00,N/A
104.24.136.189,4,1,0.75,176.51,0.00,N/A
104.21.69.203,4,1,0.75,176.57,0.00,N/A
104.19.163.192,4,1,0.75,176.61,0.00,N/A
104.18.189.191,4,1,0.75,176.65,0.00,N/A
104.21.55.127,4,1,0.75,176.72,0.00,N/A
104.24.170.108,4,1,0.75,176.86,0.00,N/A
104.16.228.248,4,1,0.75,176.92,0.00,N/A
104.21.79.174,4,1,0.75,177.02,0.00,N/A
104.24.25.22,4,1,0.75,177.06,0.00,N/A
104.19.249.188,4,1,0.75,177.19,0.00,N/A
104.24.245.62,4,1,0.75,177.32,0.00,N/A
104.18.183.229,4,1,0.75,177.45,0.00,N/A
104.19.195.161,4,1,0.75,177.48,0.00,N/A
104.20.12.134,4,1,0.75,177.59,0.00,N/A
104.24.206.64,4,1,0.75,177.60,0.00,N/A
104.20.35.192,4,1,0.75,177.61,0.00,N/A
104.21.192.99,4,1,0.75,177.62,0.00,N/A
172.65.69.48,4,1,0.75,177.62,0.00,N/A
104.27.18.88,4,1,0.75,177.67,0.00,N/A
104.18.168.21,4,1,0.75,177.68,0.00,N/A
104.24.64.124,4,1,0.75,177.75,0.00,N/A
104.19.22.162,4,1,0.75,177.78,0.00,N/A
104.24.166.219,4,1,0.75,177.82,0.00,N/A
104.19.127.83,4,1,0.75,178.00,0.00,N/A
104.17.3.22,4,1,0.75,178.07,0.00,N/A
104.29.152.158,4,1,0.75,178.07,0.00,N/A
104.17.202.10,4,1,0.75,178.17,0.00,N/A
104.16.31.95,4,1,0.75,178.22,0.00,N/A
104.19.162.175,4,1,0.75,178.25,0.00,N/A
172.65.0.70,4,1,0.75,178.46,0.00,N/A
104.19.125.191,4,1,0.75,178.48,0.00,N/A
104.17.201.156,4,1,0.75,178.56,0.00,N/A
104.21.78.225,4,1,0.75,178.64,0.00,N/A
172.65.13.130,4,1,0.75,178.64,0.00,N/A
172.65.113.118,4,1,0.75,178.66,0.00,N/A
104.21.67.229,4,1,0.75,178.77,0.00,N/A
104.21.102.20,4,1,0.75,178.79,0.00,N/A
104.20.15.187,4,1,0.75,178.80,0.00,N/A
104.19.122.84,4,1,0.75,178.83,0.00,N/A
104.24.82.123,4,1,0.75,178.89,0.00,N/A
104.18.178.31,4,1,0.75,178.95,0.00,N/A
172.67.209.63,4,1,0.75,179.03,0.00,N/A
104.17.206.167,4,1,0.75,179.06,0.00,N/A
104.18.232.119,4,1,0.75,179.07,0.00,N/A
104.18.145.84,4,1,0.75,179.24,0.00,N/A
104.21.42.39,4,1,0.75,179.39,0.00,N/A
104.25.168.51,4,1,0.75,179.47,0.00,N/A
104.25.175.228,4,1,0.75,179.59,0.00,N/A
104.18.182.49,4,1,0.75,179.65,0.00,N/A
104.19.16.191,4,1,0.75,179.65,0.00,N/A
172.65.137.144,4,1,0.75,179.74,0.00,N/A
172.65.9.90,4,1,0.75,179.80,0.00,N/A
172.65.148.3,4,1,0.75,179.82,0.00,N/A
172.67.105.161,4,1,0.75,179.94,0.00,N/A
104.18.149.182,4,1,0.75,179.95,0.00,N/A
104.18.167.237,4,1,0.75,180.01,0.00,N/A
104.17.200.225,4,1,0.75,180.12,0.00,N/A
104.18.153.159,4,1,0.75,180.13,0.00,N/A
104.27.40.177,4,1,0.75,180.18,0.00,N/A
104.19.121.177,4,1,0.75,180.33,0.00,N/A
104.25.152.60,4,1,0.75,180.34,0.00,N/A
104.20.21.222,4,1,0.75,180.49,0.00,N/A
172.67.222.164,4,1,0.75,180.55,0.00,N/A
104.18.180.80,4,1,0.75,180.61,0.00,N/A
172.67.94.75,4,1,0.75,180.62,0.00,N/A
104.18.188.128,4,1,0.75,180.67,0.00,N/A
172.65.28.36,4,1,0.75,180.79,0.00,N/A
104.21.77.210,4,1,0.75,180.80,0.00,N/A
104.21.39.21,4,1,0.75,181.16,0.00,N/A
104.16.33.15,4,1,0.75,181.20,0.00,N/A
104.18.56.96,4,1,0.75,181.24,0.00,N/A
172.65.23.146,4,1,0.75,181.26,0.00,N/A
104.19.15.126,4,1,0.75,181.32,0.00,N/A
104.27.197.197,4,1,0.75,181.44,0.00,N/A
172.67.185.213,4,1,0.75,181.48,0.00,N/A
104.16.227.219,4,1,0.75,181.66,0.00,N/A
104.18.208.35,4,1,0.75,181.75,0.00,N/A
104.21.72.100,4,1,0.75,181.91,0.00,N/A
104.17.138.116,4,1,0.75,181.93,0.00,N/A
104.19.164.127,4,1,0.75,182.54,0.00,N/A
104.25.147.154,4,1,0.75,183.06,0.00,N/A
172.65.102.157,4,1,0.75,183.15,0.00,N/A
172.67.208.64,4,1,0.75,183.33,0.00,N/A
104.21.3.87,4,1,0.75,183.54,0.00,N/A
104.18.196.151,4,1,0.75,183.81,0.00,N/A
172.65.5.54,4,1,0.75,184.62,0.00,N/A
104.25.192.108,4,1,0.75,185.24,0.00,N/A
172.67.214.41,4,1,0.75,186.62,0.00,N/A
104.24.47.154,4,1,0.75,187.04,0.00,N/A
104.18.252.57,4,1,0.75,188.41,0.00,N/A
104.19.134.156,4,1,0.75,190.29,0.00,N/A
104.19.132.226,4,1,0.75,194.07,0.00,N/A
104.19.135.117,4,1,0.75,194.98,0.00,N/A
104.19.128.135,4,1,0.75,199.32,0.00,N/A
104.19.131.197,4,1,0.75,200.31,0.00,N/A
104.18.16.98,4,1,0.75,204.57,0.00,N/A
172.67.129.243,4,1,0.75,205.91,0.00,N/A
104.18.27.27,4,1,0.75,206.40,0.00,N/A
104.18.28.8,4,1,0.75,206.76,0.00,N/A
104.19.133.93,4,1,0.75,208.78,0.00,N/A
104.19.130.108,4,1,0.75,210.59,0.00,N/A
172.65.180.249,4,1,0.75,212.58,0.00,N/A
172.67.135.23,4,1,0.75,212.69,0.00,N/A
172.67.199.189,4,1,0.75,213.15,0.00,N/A
172.67.195.82,4,1,0.75,216.46,0.00,N/A
104.18.24.142,4,1,0.75,217.50,0.00,N/A
104.18.25.209,4,1,0.75,218.11,0.00,N/A
172.65.190.65,4,1,0.75,218.53,0.00,N/A
172.67.192.0,4,1,0.75,219.17,0.00,N/A
172.67.202.135,4,1,0.75,219.17,0.00,N/A
104.18.23.207,4,1,0.75,219.48,0.00,N/A
172.67.206.236,4,1,0.75,221.46,0.00,N/A
172.67.207.96,4,1,0.75,221.46,0.00,N/A
172.65.188.206,4,1,0.75,222.11,0.00,N/A
172.67.136.126,4,1,0.75,222.78,0.00,N/A
104.29.126.121,4,1,0.75,223.03,0.00,N/A
172.67.134.214,4,1,0.75,223.55,0.00,N/A
172.67.137.23,4,1,0.75,223.64,0.00,N/A
172.65.191.232,4,1,0.75,223.85,0.00,N/A
104.29.127.225,4,1,0.75,224.10,0.00,N/A
172.67.197.220,4,1,0.75,225.37,0.00,N/A
104.18.26.213,4,1,0.75,225.57,0.00,N/A
172.65.177.23,4,1,0.75,225.82,0.00,N/A
104.18.30.77,4,1,0.75,225.91,0.00,N/A
172.67.198.41,4,1,0.75,225.91,0.00,N/A
172.67.205.31,4,1,0.75,226.26,0.00,N/A
172.65.186.75,4,1,0.75,229.88,0.00,N/A
172.67.203.223,4,1,0.75,229.90,0.00,N/A
104.29.125.17,4,1,0.75,230.41,0.00,N/A
172.65.182.249,4,1,0.75,232.53,0.00,N/A
172.65.183.93,4,1,0.75,232.79,0.00,N/A
104.18.29.75,4,1,0.75,249.86,0.00,N/A
172.67.196.101,4,1,0.75,250.64,0.00,N/A
172.67.204.210,4,1,0.75,258.48,0.00,N/A
104.18.125.155,4,1,0.75,261.88,0.00,N/A
104.29.137.46,4,1,0.75,267.10,0.00,N/A
